uid,block,style,t,word,phone,phone_class,nearest_transition,edge_distance_ms,right_phone,word_start,stress,phone_duration,word_fraction,envelope,slope,slope_quartile,change,change_quartile,voiced,emotion_3408,intent_3408_last,speaker_count_3408_last,emotion_3407,emotion_3409
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,1.86,to,UW1,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.09999999999999987,0.7200000000000006,0.35272401836329625,0.47895831770014136,2,0.1077999472618103,1,True,0,1,0,1,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,1.9,to,UW1,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.09999999999999987,0.8800000000000008,0.2995852556641177,-2.485626698850495,0,0.09816324710845947,1,True,0,1,0,1,1
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.06,look,L,sonorant,sonorant → vowel,10.0,UH1,False,primary,0.1399999999999999,0.3714285714285719,0.43769798071775773,5.2323265412876365,3,0.2549123764038086,3,True,1,1,1,1,1
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.14,look,UH1,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.10000000000000009,0.6000000000000008,0.23154041008803808,-6.888208607750575,0,0.10923409461975098,1,True,1,1,0,0,1
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.18,look,K,stop/affricate,vowel → stop/affricate,10.0,K,False,not vowel onset,0.10999999999999988,0.7142857142857152,0.02711967476786543,-2.2386542802210463,1,0.34344595670700073,3,False,0,1,0,1,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.3,at,AE1,vowel,stop/affricate → vowel,20.0,AE1,False,primary,0.14000000000000012,0.08333333333333519,0.47648271703656303,6.232314484111323,3,0.2258390188217163,3,True,1,1,1,1,1
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.36,at,AE1,vowel,interior (>20 ms),60.0,,False,not vowel onset,0.14000000000000012,0.3333333333333333,0.5661502344095689,-3.257018122883244,0,0.04468739032745361,0,True,0,0,0,0,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.4,at,AE1,vowel,vowel → stop/affricate,20.0,T,False,not vowel onset,0.14000000000000012,0.5,0.32760293855075534,-7.300272853798422,0,0.16374623775482178,2,True,0,0,0,0,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.44,at,T,stop/affricate,vowel → stop/affricate,20.0,T,False,not vowel onset,0.10000000000000009,0.6666666666666666,0.11846367702268182,-1.5342416104137935,1,0.3844318389892578,3,False,1,1,0,1,1
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.56,ourselves,AA0,vowel,gap → vowel,0.0,AA0,True,unstressed,0.10999999999999988,0.0,0.46498985974702345,7.7222403040013345,3,0.21498703956604004,2,True,1,1,1,1,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.64,ourselves,AA0,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.10999999999999988,0.06956521739130442,0.49150434597348447,-3.4412534434606634,0,0.0317000150680542,0,True,0,0,0,0,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.68,ourselves,R,sonorant,vowel → sonorant,10.0,R,False,not vowel onset,0.1499999999999999,0.10434782608695663,0.3709794157466255,-2.5285282521210193,0,0.05537444353103638,0,True,1,1,0,0,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.74,ourselves,R,sonorant,interior (>20 ms),70.0,,False,not vowel onset,0.1499999999999999,0.15652173913043493,0.25570556172405967,-0.625895586516674,1,0.16504234075546265,2,True,0,1,0,0,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,2.8,ourselves,R,sonorant,sonorant → fricative,20.0,S,False,not vowel onset,0.1499999999999999,0.20869565217391325,0.21434582346947292,-2.6161253561862434,0,0.202006995677948,2,True,0,0,0,1,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,3.0,ourselves,EH1,vowel,fricative → vowel,0.0,EH1,False,primary,0.18000000000000016,0.38260869565217387,0.2955840208868615,8.018122633432103,3,0.3162113428115845,3,False,1,1,1,1,1
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,3.18,ourselves,L,sonorant,vowel → sonorant,0.0,L,False,not vowel onset,0.16999999999999993,0.5391304347826088,0.5281325430703304,-3.541498862084051,0,0.025198698043823242,0,True,1,1,1,1,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,3.24,ourselves,L,sonorant,interior (>20 ms),60.0,,False,not vowel onset,0.16999999999999993,0.5913043478260871,0.3104215563844985,-2.3435187070157015,0,0.06994867324829102,1,True,0,1,0,0,1
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,3.3,ourselves,L,sonorant,interior (>20 ms),50.0,,False,not vowel onset,0.16999999999999993,0.6434782608695655,0.22645457062948668,-1.671050812489147,1,0.07820695638656616,1,True,1,1,0,1,0
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,3.34,ourselves,L,sonorant,sonorant → fricative,10.0,V,False,not vowel onset,0.16999999999999993,0.6782608695652173,0.12983992611069795,-2.3741577427417027,0,0.16895067691802979,2,True,0,0,0,1,1
ex02_enunciated_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,enunciated,3.46,ourselves,Z,fricative,interior (>20 ms),30.0,,False,not vowel onset,0.2799999999999998,0.782608695652174,0.04353379215138413,1.1045453563578163,2,0.06269097328186035,0,False,0,0,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,0.32,she's,SH,fricative,interior (>20 ms),30.0,,False,not vowel onset,0.22999999999999998,0.40816326530612246,0.19795462229709376,2.0839466820054433,3,0.09661924839019775,1,False,1,1,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,0.4,she's,IY1,vowel,interior (>20 ms),50.0,,False,not vowel onset,0.17000000000000004,0.5714285714285715,0.42993138758389926,1.2827095795028498,3,0.13633275032043457,1,True,0,0,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,0.44,she's,IY1,vowel,interior (>20 ms),80.0,,False,not vowel onset,0.17000000000000004,0.653061224489796,0.45772957229323236,-1.0357580828713033,1,0.07780605554580688,1,True,0,0,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,0.48,she's,IY1,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.17000000000000004,0.7346938775510204,0.31866846103717483,-5.2587112805177805,0,0.1703752875328064,2,True,0,1,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,0.52,she's,Z,fricative,vowel → fricative,0.0,Z,False,not vowel onset,0.08999999999999997,0.8163265306122449,0.10926659825508615,-3.431172170313762,0,0.2018241286277771,2,True,1,0,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,0.58,she's,Z,fricative,interior (>20 ms),30.0,,False,not vowel onset,0.08999999999999997,0.9387755102040816,0.1129068913362382,1.7311933196431828,3,0.30145782232284546,3,False,0,1,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,0.82,always,AA1,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.26,0.04477611940298512,0.9986236657969811,12.18099399601246,3,0.15775787830352783,2,False,1,1,1,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,0.94,always,AA1,vowel,interior (>20 ms),110.0,,False,not vowel onset,0.26,0.22388059701492544,1.1945465406473943,-2.5170760907551437,1,0.024505615234375,0,True,1,1,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.02,always,AA1,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.26,0.34328358208955223,0.8493848809856491,-3.02921301721544,0,0.06590425968170166,0,True,1,1,0,1,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.1,always,L,sonorant,interior (>20 ms),30.0,,False,not vowel onset,0.07999999999999985,0.4626865671641792,0.33987399385342854,-6.460184091128757,0,0.16483867168426514,2,True,0,1,0,1,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.2,always,W,sonorant,interior (>20 ms),30.0,,False,not vowel onset,0.10000000000000009,0.6119402985074627,0.5422338233682769,7.55533228251067,3,0.22170066833496094,3,True,1,1,1,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.3,always,IY0,vowel,interior (>20 ms),70.0,,False,not vowel onset,0.1499999999999999,0.7611940298507464,0.4328631789085683,-1.630010446909709,1,0.14954668283462524,2,True,0,1,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.34,always,IY0,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.1499999999999999,0.8208955223880599,0.39635422262105574,-1.9767198682835287,1,0.1838291883468628,2,True,1,1,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.38,always,Z,fricative,vowel → fricative,0.0,Z,False,not vowel onset,0.08000000000000007,0.8805970149253733,0.22434412615453317,-5.546860306794049,0,0.18010830879211426,2,True,1,1,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.62,high,HH,fricative,fricative → vowel,10.0,AY1,False,primary,0.16999999999999993,0.27586206896551746,0.3292104888958124,9.244410165564027,3,0.05750155448913574,0,False,1,1,1,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.82,high,AY1,vowel,interior (>20 ms),190.0,,False,not vowel onset,0.41000000000000014,0.6206896551724139,0.9932207718913109,0.09114187718652633,2,0.04392409324645996,0,True,1,1,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,1.98,high,AY1,vowel,interior (>20 ms),60.0,,False,not vowel onset,0.41000000000000014,0.8965517241379309,0.34072592120795697,-2.886258540625358,0,0.2347317934036255,3,True,1,1,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.1,as,AE1,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.11000000000000032,0.14285714285714407,0.5378573644764596,5.6279320762390395,3,0.1887912154197693,2,False,0,1,0,1,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.14,as,AE1,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.11000000000000032,0.33333333333333476,0.5517855564576597,-5.402849272931428,0,0.07332092523574829,1,True,0,1,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.18,as,Z,fricative,vowel → fricative,0.0,Z,False,not vowel onset,0.09999999999999964,0.5238095238095254,0.20845829186410428,-7.349790508918636,0,0.22228991985321045,3,True,1,1,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.28,a,AH0,vowel,fricative → vowel,0.0,AH0,True,unstressed,0.10000000000000009,4.440892098500622e-15,0.3802945950496941,6.099802418680332,3,0.3280200958251953,3,True,1,1,1,1,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.34,a,AH0,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.10000000000000009,0.6,0.350507203283781,-6.316282788290475,0,0.253216028213501,3,True,0,0,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.38,kite,K,stop/affricate,vowel → stop/affricate,0.0,K,True,not vowel onset,0.16999999999999993,0.0,0.0801166307901069,-3.9933411819919757,0,0.36888158321380615,3,False,0,0,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.52,kite,K,stop/affricate,interior (>20 ms),30.0,,False,not vowel onset,0.16999999999999993,0.21538461538461562,0.19012924208681029,4.949261831520132,3,0.11232459545135498,1,False,1,1,1,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.66,kite,AY1,vowel,interior (>20 ms),110.0,,False,not vowel onset,0.25,0.43076923076923124,0.461865973343041,-5.716419228825459,0,0.08281034231185913,1,True,0,1,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.72,kite,AY1,vowel,interior (>20 ms),80.0,,False,not vowel onset,0.25,0.5230769230769237,0.19496768974532952,-2.537846442875876,1,0.16814947128295898,2,True,0,0,0,0,0
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.76,kite,AY1,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.25,0.5846153846153852,0.12941936380028926,-1.2913334017560105,1,0.06610238552093506,0,True,1,1,0,1,1
ex02_enunciated_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,enunciated,2.82,kite,T,stop/affricate,vowel → stop/affricate,20.0,T,False,not vowel onset,0.22999999999999998,0.676923076923077,0.030099691707470677,-1.2566994635101887,1,0.23137176036834717,3,False,0,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,0.18,deleted,IH0,vowel,stop/affricate → vowel,0.0,IH0,False,unstressed,0.09000000000000002,0.075,0.8445956168026768,17.60274889935978,3,0.21513581275939941,2,True,1,1,0,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,0.24,deleted,IH0,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.09000000000000002,0.15,0.9884830758783876,-10.773055202997355,0,0.13292360305786133,1,True,0,0,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,0.28,deleted,L,sonorant,vowel → sonorant,10.0,L,False,not vowel onset,0.12,0.20000000000000004,0.5778900843360637,-5.869965023567386,0,0.28239381313323975,3,True,0,0,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,0.38,deleted,L,sonorant,sonorant → vowel,10.0,IY1,False,primary,0.12,0.325,0.40656690833588666,1.8458867493630446,3,0.14927774667739868,2,True,1,1,1,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,0.48,deleted,IY1,vowel,interior (>20 ms),70.0,,False,not vowel onset,0.16000000000000003,0.44999999999999996,0.3803862675513966,0.302902409901816,2,0.07002437114715576,0,True,0,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,0.6,deleted,T,stop/affricate,stop/affricate → vowel,10.0,AH0,False,unstressed,0.05999999999999994,0.6,0.3329034265979053,6.947706621263139,3,0.32578563690185547,3,True,1,1,1,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,0.72,deleted,AH0,vowel,interior (>20 ms),60.0,,False,not vowel onset,0.17000000000000004,0.7499999999999999,0.5365216412076139,-4.0894402551393485,0,0.06202930212020874,0,True,0,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,0.76,deleted,AH0,vowel,vowel → stop/affricate,20.0,D,False,not vowel onset,0.17000000000000004,0.7999999999999999,0.30325583001144224,-6.79749004589357,0,0.1526416540145874,2,True,1,1,0,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,1.18,the,DH,fricative,fricative → vowel,10.0,AH0,False,unstressed,0.08999999999999986,0.44444444444444375,0.8473218603950071,18.64621768150468,3,0.2972537875175476,3,True,1,1,1,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,1.24,the,AH0,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.09000000000000008,0.7777777777777775,0.8198375733674671,-16.950671968371893,0,0.12562263011932373,1,True,0,0,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,1.28,first,F,fricative,vowel → fricative,0.0,F,True,not vowel onset,0.21999999999999997,0.0,0.18854802093816173,-9.649226383422308,0,0.2936398386955261,3,True,0,0,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,1.5,first,ER1,vowel,fricative → vowel,0.0,ER1,False,primary,0.22999999999999998,0.2784810126582279,0.5016025485635092,12.806263958073421,3,0.19005995988845825,2,True,1,1,1,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,1.64,first,ER1,vowel,interior (>20 ms),90.0,,False,not vowel onset,0.22999999999999998,0.4556962025316458,0.8843633524927553,-1.3074542950747614,1,0.06362801790237427,0,True,1,1,0,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,1.7,first,ER1,vowel,interior (>20 ms),30.0,,False,not vowel onset,0.22999999999999998,0.5316455696202532,0.5156578751882291,-8.852688330730563,0,0.10435092449188232,1,True,0,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,1.74,first,S,fricative,vowel → fricative,10.0,S,False,not vowel onset,0.16999999999999993,0.5822784810126583,0.19938744911048042,-4.177407516854904,0,0.1480000615119934,2,False,1,1,0,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,1.88,first,S,fricative,fricative → stop/affricate,20.0,T,False,not vowel onset,0.16999999999999993,0.7594936708860762,0.2165146398908309,-6.72953441261023,0,0.2537189722061157,3,False,1,0,0,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,2.02,first,T,stop/affricate,interior (>20 ms),50.0,,False,not vowel onset,0.16999999999999993,0.9367088607594939,0.042013124537618,0.1282843056197641,2,0.31650376319885254,3,False,0,1,1,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,2.42,second,EH1,vowel,fricative → vowel,0.0,EH1,False,primary,0.14000000000000012,0.2771084337349397,0.8653708998009895,19.02463308946738,3,0.34710073471069336,3,True,1,1,1,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,2.52,second,EH1,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.14000000000000012,0.3975903614457832,0.666543290001331,-16.2653609515225,0,0.1336578130722046,1,True,1,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,2.56,second,K,stop/affricate,vowel → stop/affricate,0.0,K,False,not vowel onset,0.10000000000000009,0.4457831325301206,0.16988169603608644,-7.157770970442255,0,0.2704121470451355,3,False,1,1,0,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,2.66,second,AH0,vowel,stop/affricate → vowel,0.0,AH0,False,unstressed,0.13999999999999968,0.566265060240964,0.4404884415735306,8.990685156055694,3,0.35374319553375244,3,True,1,1,1,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,2.76,second,AH0,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.13999999999999968,0.6867469879518076,0.34024912328503326,-3.3856425130282237,0,0.096710205078125,1,True,1,1,0,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,2.8,second,N,sonorant,vowel → sonorant,0.0,N,False,not vowel onset,0.11000000000000032,0.734939759036145,0.1880304104328623,-2.3624440413116488,1,0.31167423725128174,3,True,0,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.22,or,AO1,vowel,gap → vowel,10.0,AO1,True,primary,0.06999999999999984,0.05000000000000111,0.452078086370262,14.657439055392995,3,0.3069196939468384,3,True,0,0,1,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.3,or,R,sonorant,vowel → sonorant,20.0,R,False,not vowel onset,0.13000000000000034,0.4500000000000011,1.098831815929414,-1.9596245890163844,1,0.10631978511810303,1,True,0,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.34,or,R,sonorant,interior (>20 ms),60.0,,False,not vowel onset,0.13000000000000034,0.6499999999999989,0.9272012751352341,-6.922646320085102,0,0.1267613172531128,1,True,0,0,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.38,or,R,sonorant,interior (>20 ms),30.0,,False,not vowel onset,0.13000000000000034,0.8499999999999989,0.5374410663799151,-11.251751388047442,0,0.17436695098876953,2,True,0,0,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.62,third,TH,fricative,fricative → vowel,10.0,ER1,False,primary,0.21999999999999975,0.40384615384615374,0.44461304735438145,11.407949036039765,3,0.2767254710197449,3,False,1,1,1,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.76,third,ER1,vowel,interior (>20 ms),100.0,,False,not vowel onset,0.22999999999999998,0.6730769230769232,0.40703180238401143,-2.0738702732702756,1,0.08102107048034668,0,True,0,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.8,third,ER1,vowel,interior (>20 ms),60.0,,False,not vowel onset,0.22999999999999998,0.7500000000000002,0.3745939641173492,-1.036734591630875,1,0.10727691650390625,1,True,1,0,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.84,third,ER1,vowel,vowel → stop/affricate,20.0,D,False,not vowel onset,0.22999999999999998,0.8269230769230763,0.25519039591826453,-4.946901007001263,0,0.18375301361083984,2,True,0,1,0,1,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,3.92,third,D,stop/affricate,stop/affricate → sonorant,10.0,W,False,not vowel onset,0.07000000000000028,0.9807692307692303,0.15232857075079329,1.5021431031407197,3,0.28687942028045654,3,True,0,0,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,4.04,one,W,sonorant,sonorant → vowel,10.0,AH1,False,primary,0.11999999999999966,0.19642857142857117,0.5586868025356427,6.527323914101199,3,0.15038061141967773,2,True,1,1,1,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,4.14,one,AH1,vowel,interior (>20 ms),90.0,,False,not vowel onset,0.20999999999999996,0.3749999999999991,0.7598770432775503,-4.778081966499495,0,0.06115555763244629,0,True,1,1,0,1,1
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,4.18,one,AH1,vowel,interior (>20 ms),80.0,,False,not vowel onset,0.20999999999999996,0.4464285714285706,0.559193911505543,-4.05132471840478,0,0.07681840658187866,0,True,0,1,0,0,0
ex02_enunciated_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,4.26,one,N,sonorant,vowel → sonorant,0.0,N,False,not vowel onset,0.23000000000000043,0.5892857142857135,0.21316085414140137,-4.523565317202177,0,0.22148948907852173,2,True,1,1,0,0,1
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,0.22,comparing,AH0,vowel,stop/affricate → vowel,0.0,AH0,False,unstressed,0.1,0.09574468085106382,0.5588064264074729,13.753220914741796,3,0.13978922367095947,1,True,1,1,0,1,1
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,0.28,comparing,AH0,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.1,0.1595744680851064,0.8232496317475416,-6.497040394249426,0,0.06980645656585693,0,True,0,0,0,0,0
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,0.32,comparing,M,sonorant,vowel → sonorant,0.0,M,False,not vowel onset,0.10999999999999999,0.20212765957446807,0.5338797091213359,-4.293909709326194,0,0.2104630470275879,2,True,0,1,0,0,0
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,0.5,comparing,P,stop/affricate,interior (>20 ms),40.0,,False,not vowel onset,0.11000000000000004,0.3936170212765957,0.25311935483263565,4.1104189265413265,3,0.19147062301635742,2,False,1,1,0,1,1
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,0.66,comparing,EH1,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.15999999999999992,0.5638297872340425,1.314435069368508,0.1303932064856128,2,0.054703354835510254,0,True,1,1,0,1,1
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,0.78,comparing,R,sonorant,sonorant → vowel,20.0,IH0,False,unstressed,0.10000000000000009,0.6914893617021276,0.900099446409272,3.116532016762541,3,0.18158090114593506,2,True,1,1,1,1,1
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,0.9,comparing,IH0,vowel,interior (>20 ms),40.0,,False,not vowel onset,0.1399999999999999,0.8191489361702128,0.5883435658154812,-6.291626316287345,0,0.06257259845733643,0,True,1,1,0,1,1
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,0.94,comparing,NG,sonorant,vowel → sonorant,0.0,NG,False,not vowel onset,0.13000000000000012,0.8617021276595744,0.36077426678989394,-3.927303597189126,0,0.16697871685028076,2,True,0,1,0,1,0
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,1.16,and,AE1,vowel,gap → vowel,20.0,AE1,False,primary,0.09000000000000008,0.07142857142857148,0.5550666844175043,10.199215038418389,3,0.25001299381256104,3,True,1,1,1,1,0
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,1.22,and,AE1,vowel,vowel → sonorant,10.0,N,False,not vowel onset,0.09000000000000008,0.2857142857142859,0.648230333644911,-8.882633562206404,0,0.12530815601348877,1,True,0,1,0,0,0
ex02_enunciated_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,enunciated,1.26,and,N,sonorant,interior (>20 ms),30.0,,False,not vowel onset,0.07000000000000006,0.42857142857142894,0.2902885861780768,-4.610660200593717,0,0.3229360580444336,3,True,1,1,0,1,1
